"","Longitude","Latitude","V3"
"4537",111.1295,71.7477,"Klemm_a18"
"4538",113.91369,72.06598,"Klemm_a19"
"4539",111.10704,72.06824,"Klemm_a20"
"4540",111.11111,72.06862,"Klemm_a21"
"4541",111.11761,72.07088,"Klemm_a22"
"4542",111.10815,72.07116,"Klemm_a23"
"4543",111.189,72.32,"Klemm_a24"
"4544",111.18717,72.32068,"Klemm_a25"
"4545",114.08484,72.48003,"Klemm_a26"
"4546",114.10342,72.48402,"Klemm_a27"
"4547",113.857,72.6,"Klemm_a28"
"4548",112.97763,72.77491,"Klemm_a29"
"4549",112.97053,72.77654,"Klemm_a30"
"4550",112.97029,72.77763,"Klemm_a31"
"4551",113.2935,72.82562,"Klemm_a32"
"4552",115.755,72.885,"Klemm_a33"
"4553",115.72619,72.88599,"Klemm_a34"
"4554",114.95796,72.95566,"Klemm_a35"
"4555",114.95796,72.95566,"Klemm_a36"
"4556",115.33802,72.95641,"Klemm_a37"
"4557",115.33066,72.96066,"Klemm_a38"
"4558",114.90494,73.07902,"Klemm_a39"
"4559",114.92314,73.0823,"Klemm_a40"
"4560",114.86807,73.1256,"Klemm_a41"
"4561",114.86076,73.1294,"Klemm_a42"
"4562",114.86525,73.1298,"Klemm_a43"
"4563",114.96336,73.19335,"Klemm_a44"
"4564",113.62064,73.21561,"Klemm_a45"
"4565",114.27216,73.25464,"Klemm_a46"
"4566",113.93052,73.38163,"Klemm_a47"
"4567",113.94898,73.38709,"Klemm_a48"
"4568",124.5877,73.17769,"Klemm_a49"
"4569",124.62027,73.19671,"Klemm_a50"
"4570",124.91161,72.81233,"Klemm_a51"
"4576",124.58562,69.8878,"Klemm_a57"
"4577",123.82792,69.40485,"Klemm_a58"
"4631",8.026266,46.390714,"Knaap_a1"
"4632",8.026266,46.390714,"Knaap_a2"
"4633",8.026266,46.390714,"Knaap_a3"
"4634",8.026266,46.390714,"Knaap_a4"
"4635",8.027106,46.39026,"Knaap_a5"
"4636",8.027106,46.39026,"Knaap_a6"
"4637",8.027106,46.39026,"Knaap_a7"
"4638",8.030404,46.388714,"Knaap_a8"
"4639",8.030404,46.388714,"Knaap_a9"
"4640",8.030404,46.388714,"Knaap_a10"
"4641",8.031109,46.387766,"Knaap_a11"
"4642",8.031109,46.387766,"Knaap_a12"
"4643",8.031109,46.387766,"Knaap_a13"
"4644",8.029516,46.390698,"Knaap_a14"
"4645",8.029516,46.390698,"Knaap_a15"
"4646",8.029516,46.390698,"Knaap_a16"
"4647",8.048237,46.379129,"Knaap_a17"
"4648",8.048237,46.379129,"Knaap_a18"
"4649",8.048237,46.379129,"Knaap_a19"
"4650",8.015493,46.374037,"Knaap_a20"
"4651",8.015493,46.374037,"Knaap_a21"
"4652",8.015493,46.374037,"Knaap_a22"
"4653",8.016586,46.372997,"Knaap_a23"
"4654",8.016586,46.372997,"Knaap_a24"
"4655",8.016586,46.372997,"Knaap_a25"
"4656",8.015658,46.371203,"Knaap_a26"
"4657",8.015658,46.371203,"Knaap_a27"
"4658",8.015658,46.371203,"Knaap_a28"
"4659",8.01466,46.234246,"Knaap_a29"
"4660",8.014848,46.233571,"Knaap_a30"
"4661",8.014848,46.233571,"Knaap_a31"
"4662",8.014848,46.233571,"Knaap_a32"
"4663",8.020537,46.232192,"Knaap_a33"
"4664",8.020537,46.232192,"Knaap_a34"
"4665",8.020537,46.232192,"Knaap_a35"
"4666",8.023243,46.230739,"Knaap_a36"
"4667",8.023243,46.230739,"Knaap_a37"
"4668",8.023243,46.230739,"Knaap_a38"
"4669",8.026161,46.230814,"Knaap_a39"
"4670",8.026161,46.230814,"Knaap_a40"
"4671",8.026161,46.230814,"Knaap_a41"
"4672",8.02179,46.252426,"Knaap_a42"
"4673",8.02179,46.252426,"Knaap_a43"
"4674",8.006241,46.651606,"Knaap_a44"
"4675",8.006241,46.651606,"Knaap_a45"
"4676",8.006241,46.651606,"Knaap_a46"
"4677",8.006241,46.651606,"Knaap_a47"
"4678",8.006241,46.651606,"Knaap_a48"
"4679",8.008699,46.655506,"Knaap_a49"
"4680",8.010647,46.654372,"Knaap_a50"
"4681",8.010647,46.654372,"Knaap_a51"
"4682",8.010647,46.654372,"Knaap_a52"
"4683",8.010647,46.654372,"Knaap_a53"
"4684",8.012162,46.655579,"Knaap_a54"
"4685",8.012162,46.655579,"Knaap_a55"
"4686",8.012162,46.655579,"Knaap_a56"
"4687",8.015129,46.658173,"Knaap_a57"
"4688",8.015129,46.658173,"Knaap_a58"
"4689",8.015129,46.658173,"Knaap_a59"
"4690",8.020061,46.661206,"Knaap_a60"
"4691",8.020061,46.661206,"Knaap_a61"
"4692",8.020061,46.661206,"Knaap_a62"
"4693",8.010504,46.653248,"Knaap_a63"
"4694",8.010504,46.653248,"Knaap_a64"
"4695",8.010504,46.653248,"Knaap_a65"
"4696",7.99799,46.649532,"Knaap_a66"
"4697",7.99799,46.649532,"Knaap_a67"
"4698",8.035224,46.673587,"Knaap_a68"
"4699",8.035224,46.673587,"Knaap_a69"
"4700",8.035224,46.673587,"Knaap_a70"
"4701",8.065787,46.717053,"Knaap_a71"
"4702",6.235077,46.539919,"Knaap_a72"
"4703",6.232464,46.540161,"Knaap_a73"
"4704",6.23247,46.539891,"Knaap_a74"
"4705",6.224971,46.537112,"Knaap_a75"
"4706",6.229588,46.546338,"Knaap_a76"
"4707",7.775239,46.005375,"Knaap_a77"
"4708",7.775239,46.005375,"Knaap_a78"
"4709",7.775239,46.005375,"Knaap_a79"
"4710",7.786208,46.004892,"Knaap_a80"
"4711",7.786208,46.004892,"Knaap_a81"
"4712",7.786208,46.004892,"Knaap_a82"
"4713",7.781345,46.001309,"Knaap_a83"
"4714",7.781345,46.001309,"Knaap_a84"
"4715",7.781345,46.001309,"Knaap_a85"
"4716",7.77958,45.987326,"Knaap_a86"
"4717",7.77958,45.987326,"Knaap_a87"
"4718",7.77958,45.987326,"Knaap_a88"
"4719",7.780903,45.982195,"Knaap_a89"
"4720",7.780903,45.982195,"Knaap_a90"
"4721",7.780903,45.982195,"Knaap_a91"
"4722",22.50972222,50.16527778,"Kolaczek_a1"
"4723",22.65083333,50.04027778,"Kolaczek_b1"
"4724",20.74895,49.47681667,"Kolaczek_c1"
"4725",20.74895,49.47681667,"Kolaczek_c2"
"4726",19.78666667,49.46,"Kolaczek_d1"
"4727",19.85277778,49.20861111,"Kolaczek_e1"
"4728",19.40056389,50.30065833,"Kolaczek_f1"
"4729",19.40056389,50.30065833,"Kolaczek_f2"
"4730",19.40056389,50.30065833,"Kolaczek_f3"
"4731",19.40056389,50.30065833,"Kolaczek_f4"
"4732",19.40056389,50.30065833,"Kolaczek_f5"
"4733",19.40056389,50.30065833,"Kolaczek_f6"
"4734",19.40056389,50.30065833,"Kolaczek_f7"
"4735",19.40056389,50.30065833,"Kolaczek_f8"
"4736",19.40056389,50.30065833,"Kolaczek_f9"
"4737",19.40056389,50.30065833,"Kolaczek_f10"
"4738",19.40056389,50.30065833,"Kolaczek_f11"
"4739",19.40056389,50.30065833,"Kolaczek_f12"
"4740",19.40056389,50.30065833,"Kolaczek_f13"
"4741",19.40056389,50.30065833,"Kolaczek_f14"
"4742",19.40056389,50.30065833,"Kolaczek_f15"
"4743",19.40056389,50.30065833,"Kolaczek_f16"
"4744",19.40056389,50.30065833,"Kolaczek_f17"
"4745",19.40056389,50.30065833,"Kolaczek_f18"
"4746",19.40056389,50.30065833,"Kolaczek_f19"
"4747",19.40056389,50.30065833,"Kolaczek_f20"
"4748",19.40056389,50.30065833,"Kolaczek_f21"
"4749",19.40056389,50.30065833,"Kolaczek_f22"
"4750",19.40056389,50.30065833,"Kolaczek_f23"
"4751",19.40056389,50.30065833,"Kolaczek_f24"
"4752",19.40056389,50.30065833,"Kolaczek_f25"
"4753",19.40056389,50.30065833,"Kolaczek_f26"
"4754",19.40056389,50.30065833,"Kolaczek_f27"
"4755",19.40056389,50.30065833,"Kolaczek_f28"
"4756",19.40056389,50.30065833,"Kolaczek_f29"
"4757",19.40056389,50.30065833,"Kolaczek_f30"
"4758",19.40056389,50.30065833,"Kolaczek_f31"
"4759",19.40056389,50.30065833,"Kolaczek_f32"
"4760",21.22531667,53.87745,"Kolaczek_g1"
"4761",21.22533333,53.87743333,"Kolaczek_g2"
"4762",21.22525,53.87735,"Kolaczek_g3"
"4763",21.22518333,53.87733333,"Kolaczek_g4"
"4764",21.22536667,53.87711667,"Kolaczek_g5"
"4765",21.22518333,53.87693333,"Kolaczek_g6"
"4766",21.22508333,53.87686667,"Kolaczek_g7"
"4767",21.22496667,53.8768,"Kolaczek_g8"
"4768",21.22503333,53.87678333,"Kolaczek_g9"
"4769",21.2248,53.87676667,"Kolaczek_g10"
"4770",21.22485,53.87675,"Kolaczek_g11"
"4771",21.22475,53.87655,"Kolaczek_g12"
"4772",21.22455,53.8765,"Kolaczek_g13"
"4773",21.22451667,53.87645,"Kolaczek_g14"
"4774",21.22438333,53.87643333,"Kolaczek_g15"
"4775",21.2241,53.87621667,"Kolaczek_g16"
"4776",21.22401667,53.87621667,"Kolaczek_g17"
"4777",21.22403333,53.87618333,"Kolaczek_g18"
"4778",21.22403333,53.87618333,"Kolaczek_g19"
"4779",21.22368333,53.87596667,"Kolaczek_g20"
"4780",21.22368333,53.87596667,"Kolaczek_g21"
"4781",21.2228,53.87588333,"Kolaczek_g22"
"4782",21.22261667,53.87595,"Kolaczek_g23"
"4783",21.22265,53.87593333,"Kolaczek_g24"
"4784",21.22253333,53.876,"Kolaczek_g25"
"4785",21.2224,53.876,"Kolaczek_g26"
"4786",21.22203333,53.87615,"Kolaczek_g27"
"4787",21.22051667,53.87636667,"Kolaczek_g28"
"4788",21.22036667,53.87653333,"Kolaczek_g29"
"4789",21.21888333,53.87711667,"Kolaczek_g30"
"4790",16.57408333,53.81503333,"Kolaczek_h1"
"4791",16.5754,53.8151,"Kolaczek_h2"
"4792",16.5757,53.81505,"Kolaczek_h3"
"4793",16.57581667,53.81508333,"Kolaczek_h4"
"4794",16.57661667,53.81535,"Kolaczek_h5"
"4795",16.57821667,53.81548333,"Kolaczek_h6"
"4796",16.57821667,53.81548333,"Kolaczek_h7"
"4797",16.57896667,53.81561667,"Kolaczek_h8"
"4798",16.57926667,53.81565,"Kolaczek_h9"
"4799",16.58035,53.81611667,"Kolaczek_h10"
"4800",16.58041667,53.81621667,"Kolaczek_h11"
"4801",16.58048333,53.81625,"Kolaczek_h12"
"4802",16.58046667,53.8163,"Kolaczek_h13"
"4803",16.58041667,53.81638333,"Kolaczek_h14"
"4804",16.58035,53.81666667,"Kolaczek_h15"
"4805",16.58046667,53.81666667,"Kolaczek_h16"
"4806",16.58036667,53.81671667,"Kolaczek_h17"
"4807",16.58048333,53.81675,"Kolaczek_h18"
"4808",16.58043333,53.81683333,"Kolaczek_h19"
"4809",16.58041667,53.81695,"Kolaczek_h20"
"4810",16.5804,53.8171,"Kolaczek_h21"
"4811",16.58091667,53.81706667,"Kolaczek_h22"
"4812",16.58125,53.81718333,"Kolaczek_h23"
"4813",16.5813,53.81716667,"Kolaczek_h24"
"4814",16.5819,53.81723333,"Kolaczek_h25"
"4815",16.58225,53.8173,"Kolaczek_h26"
"4816",16.5822,53.81743333,"Kolaczek_h27"
"4817",16.58226667,53.8174,"Kolaczek_h28"
"4818",16.58265,53.81743333,"Kolaczek_h29"
"4819",16.58343333,53.81783333,"Kolaczek_h30"
"4820",22.4399,54.33086667,"Kolaczek_i1"
"4821",22.43985,54.3309,"Kolaczek_i2"
"4822",22.43978333,54.33095,"Kolaczek_i3"
"4823",22.4398,54.33106667,"Kolaczek_i4"
"4824",22.44,54.33,"Kolaczek_i5"
"4825",22.43996667,54.33113333,"Kolaczek_i6"
"4826",22.44,54.33,"Kolaczek_i7"
"4827",22.44038333,54.33111667,"Kolaczek_i8"
"4828",22.44,54.33,"Kolaczek_i9"
"4829",22.44063333,54.33105,"Kolaczek_i10"
"4830",22.44075,54.33115,"Kolaczek_i11"
"4831",22.44075,54.33115,"Kolaczek_i12"
"4832",22.44088333,54.3312,"Kolaczek_i13"
"4833",22.44086667,54.33123333,"Kolaczek_i14"
"4834",22.44,54.33,"Kolaczek_i15"
"4835",22.4411,54.33136667,"Kolaczek_i16"
"4836",22.44116667,54.3314,"Kolaczek_i17"
"4837",22.44118333,54.3314,"Kolaczek_i18"
"4838",22.44121667,54.33145,"Kolaczek_i19"
"4839",22.44121667,54.33136667,"Kolaczek_i20"
"4840",22.44273333,54.33248333,"Kolaczek_i21"
"4841",22.44298333,54.33295,"Kolaczek_i22"
"4842",22.44316667,54.33315,"Kolaczek_i23"
"4843",22.44343333,54.33353333,"Kolaczek_i24"
"4844",22.44471667,54.33543333,"Kolaczek_i25"
"4845",22.44466667,54.33545,"Kolaczek_i26"
"4846",22.44,54.33,"Kolaczek_i27"
"4847",22.44491667,54.3365,"Kolaczek_i28"
"4848",22.44508333,54.3382,"Kolaczek_i29"
"4849",22.44,54.33,"Kolaczek_i30"
"4850",6.883333333,50.11666667,"Kuehl_a1"
"4851",8.7378,53.61578,"Kuehl_a2"
"4852",88.03611111,49.96138889,"Kunes_a1"
"4853",88.03833333,49.96055556,"Kunes_a2"
"4854",88.03888889,49.95805556,"Kunes_a3"
"4855",88.30833333,50.15444444,"Kunes_a4"
"4856",88.04083333,49.95583333,"Kunes_a5"
"4857",88.03805556,49.95388889,"Kunes_a6"
"4858",88.30694444,50.16138889,"Kunes_a7"
"4859",88.33722222,50.14472222,"Kunes_a8"
"4860",88.32138889,50.16694444,"Kunes_a9"
"4861",91.51805556,51.20444444,"Kunes_a10"
"4862",91.90277778,50.78444444,"Kunes_a11"
"4863",91.61861111,51.06222222,"Kunes_a12"
"4864",91.61916667,51.06222222,"Kunes_a13"
"4865",91.61472222,51.06055556,"Kunes_a14"
"4866",91.60694444,51.055,"Kunes_a15"
"4867",88.33833333,50.145,"Kunes_a16"
"4868",87.8975,50.17583333,"Kunes_a17"
"4869",87.89722222,50.17638889,"Kunes_a18"
"4870",88.04222222,49.95027778,"Kunes_a19"
"4871",87.89638889,50.17472222,"Kunes_a20"
"4872",88.31805556,50.16361111,"Kunes_a21"
"4873",91.25333333,51.37138889,"Kunes_a22"
"4874",88.34555556,50.14472222,"Kunes_a23"
"4875",91.80083333,50.89444444,"Kunes_a24"
"4876",91.86055556,50.82972222,"Kunes_a25"
"4877",91.80694444,50.89111111,"Kunes_a26"
"4878",88.03916667,49.94861111,"Kunes_a27"
"4879",87.89888889,50.17416667,"Kunes_a28"
"4880",88.03888889,49.94888889,"Kunes_a29"
"4881",88.03861111,49.94888889,"Kunes_a30"
"4882",88.3325,50.14416667,"Kunes_a31"
"4883",88.03694444,49.945,"Kunes_a32"
"4884",88.03416667,49.94444444,"Kunes_a33"
"4885",92.00722222,51.28861111,"Kunes_a34"
"4886",92.00944444,51.28944444,"Kunes_a35"
"4887",87.88388889,50.24222222,"Kunes_a36"
"4888",87.88472222,50.245,"Kunes_a37"
"4889",87.88416667,50.24388889,"Kunes_a38"
"4890",87.88416667,50.24472222,"Kunes_a39"
"4891",87.89027778,50.24861111,"Kunes_a40"
"4892",87.88833333,50.24861111,"Kunes_a41"
"4893",92.3775,51.4025,"Kunes_a42"
"4894",87.80472222,50.11472222,"Kunes_a43"
"4895",87.80222222,50.12777778,"Kunes_a44"
"4896",87.78972222,50.09416667,"Kunes_a45"
"4897",87.80138889,50.10583333,"Kunes_a46"
"4898",87.79388889,50.10638889,"Kunes_a47"
"4899",87.79333333,50.10805556,"Kunes_a48"
"4900",87.8,50.10583333,"Kunes_a49"
"4901",87.79277778,50.10833333,"Kunes_a50"
"4902",92.12805556,51.60388889,"Kunes_a51"
"4903",91.92694444,51.71666667,"Kunes_a52"
"4904",92.12944444,51.59916667,"Kunes_a53"
"4905",91.86944444,51.71027778,"Kunes_a54"
"4906",91.92583333,51.71305556,"Kunes_a55"
"4907",91.8775,51.70361111,"Kunes_a56"
"4908",87.65194444,50.30833333,"Kunes_a57"
"4909",87.65027778,50.30777778,"Kunes_a58"
"4910",87.64611111,50.3075,"Kunes_a59"
"4911",87.65,50.30083333,"Kunes_a60"
"4912",92.16083333,51.89166667,"Kunes_a61"
"4913",91.24777778,53.52416667,"Kunes_a62"
"4914",87.64861111,50.30694444,"Kunes_a63"
"4915",91.96055556,51.84611111,"Kunes_a64"
"4916",87.65166667,50.30222222,"Kunes_a65"
"4917",91.90805556,51.81111111,"Kunes_a66"
"4918",93.43277778,52.48694444,"Kunes_a67"
"4919",93.47194444,52.49555556,"Kunes_a68"
"4920",91.935,51.84027778,"Kunes_a69"
"4921",91.93333333,51.84583333,"Kunes_a70"
"4922",93.43361111,52.48694444,"Kunes_a71"
"4923",91.91444444,51.82388889,"Kunes_a72"
"4924",91.97972222,51.80083333,"Kunes_a73"
"4925",93.46444444,52.48638889,"Kunes_a74"
"4926",91.15305556,53.16444444,"Kunes_a75"
"4927",92.31027778,52.16666667,"Kunes_a76"
"4928",92.31083333,52.1675,"Kunes_a77"
"4929",93.43361111,52.55611111,"Kunes_a78"
"4930",91.1025,53.16527778,"Kunes_a79"
"4931",91.10138889,53.16722222,"Kunes_a80"
"4932",87.89861111,50.28888889,"Kunes_a81"
"4933",87.89027778,50.29555556,"Kunes_a82"
"4934",87.89166667,50.29611111,"Kunes_a83"
"4935",91.15194444,53.06444444,"Kunes_a84"
"4936",92.28583333,52.19083333,"Kunes_a85"
"4937",92.31,52.16388889,"Kunes_a86"
"4938",87.89027778,50.30416667,"Kunes_a87"
"4939",93.46055556,52.63527778,"Kunes_a88"
"4940",85.68138889,50.98472222,"Kunes_a89"
"4941",87.88861111,50.30583333,"Kunes_a90"
"4942",93.13138889,53.06361111,"Kunes_a91"
"4943",85.68166667,50.98583333,"Kunes_a92"
"4944",85.67611111,50.99083333,"Kunes_a93"
"4945",85.67194444,50.99194444,"Kunes_a94"
"4946",85.6775,50.98583333,"Kunes_a95"
"4947",92.86472222,53.17166667,"Kunes_a96"
"4948",85.67555556,50.985,"Kunes_a97"
"4949",85.675,50.985,"Kunes_a98"
"4950",85.67527778,50.98555556,"Kunes_a99"
"4951",91.41722222,52.83555556,"Kunes_a100"
"4952",91.14861111,53.03277778,"Kunes_a101"
"4953",91.15055556,53.03694444,"Kunes_a102"
"4954",92.27527778,52.21055556,"Kunes_a103"
"4955",91.35888889,52.985,"Kunes_a104"
"4956",91.15138889,53.01527778,"Kunes_a105"
"4957",91.35805556,52.98583333,"Kunes_a106"
"4958",91.16027778,53.03694444,"Kunes_a107"
"4959",91.22027778,52.97027778,"Kunes_a108"
"4960",91.41472222,52.83527778,"Kunes_a109"
"4961",91.35333333,52.77972222,"Kunes_a110"
"4962",91.14833333,53.03027778,"Kunes_a111"
"4963",91.15555556,53.01138889,"Kunes_a112"
"4964",91.20166667,52.97027778,"Kunes_a113"
"4965",91.15861111,53.01,"Kunes_a114"
"4966",91.16055556,53.00861111,"Kunes_a115"
"4967",91.16805556,53.01111111,"Kunes_a116"
"4968",91.21805556,52.93916667,"Kunes_a117"
"4969",91.39888889,52.79111111,"Kunes_a118"
"4970",91.21416667,52.93861111,"Kunes_a119"
"4971",91.43111111,52.71194444,"Kunes_a120"
"4972",91.4175,52.72361111,"Kunes_a121"
"4973",91.44194444,52.79861111,"Kunes_a122"
"4974",92.01805556,52.57388889,"Kunes_a123"
"4975",92.26027778,52.22694444,"Kunes_a124"
"4976",92.24416667,52.23388889,"Kunes_a125"
"4977",92.24444444,52.23472222,"Kunes_a126"
"4978",92.24194444,52.23194444,"Kunes_a127"
"4979",91.45388889,52.79666667,"Kunes_a128"
"4980",91.40944444,52.77111111,"Kunes_a129"
"4981",93.26194444,52.81111111,"Kunes_a130"
"4982",92.0475,52.51166667,"Kunes_a131"
"4983",91.40972222,52.77027778,"Kunes_a132"
"4984",93.26222222,52.87416667,"Kunes_a133"
"4985",92.04194444,52.51972222,"Kunes_a134"
"4986",93.26166667,52.87222222,"Kunes_a135"
"4987",92.20944444,52.23916667,"Kunes_a136"
"4988",92.21305556,52.24277778,"Kunes_a137"
"4989",91.39611111,52.71416667,"Kunes_a138"
"4990",92.02222222,52.50555556,"Kunes_a139"
"4991",87.69222222,50.24916667,"Kunes_a140"
"4992",92.22833333,52.24416667,"Kunes_a142"
"4993",92.21333333,52.25055556,"Kunes_a143"
"4994",92.28888889,52.18944444,"Kunes_a144"
"4995",92.31305556,52.16555556,"Kunes_a145"
"4996",92.31166667,52.16638889,"Kunes_a146"
"4997",92.29638889,52.17277778,"Kunes_a147"
"4998",92.08722222,52.00916667,"Kunes_a148"
"4999",92.09055556,52.00805556,"Kunes_a149"
"5000",92.09055556,52.00944444,"Kunes_a150"
"5001",88.01138889,49.94555556,"Kunes_a151"
"5002",61.35273333,54.94271667,"Lapteva_a1"
"5003",61.24601667,54.67486667,"Lapteva_a2"
"5004",60.95078333,54.41916667,"Lapteva_a3"
"5005",60.07413333,54.2002,"Lapteva_a4"
"5006",60.07441667,53.96333333,"Lapteva_a5"
"5007",59.1239,53.604,"Lapteva_a6"
"5008",59.16666667,53.27391667,"Lapteva_a7"
"5009",59.07065,52.40025,"Lapteva_a8"
"5010",58.51171667,52.6404,"Lapteva_a9"
"5011",58.20441667,52.48745,"Lapteva_a10"
"5012",57.69958333,52.37783333,"Lapteva_a11"
"5013",57.89753333,52.34165,"Lapteva_a12"
"5014",57.07133333,52.23995,"Lapteva_a13"
"5015",57.4314,52.25305,"Lapteva_a14"
"5016",57.16253333,52.16423333,"Lapteva_a15"
"5017",56.7386,52.11191667,"Lapteva_a16"
"5018",56.82691667,51.7975,"Lapteva_a17"
"5019",57.1581,51.52671667,"Lapteva_a18"
"5020",57.50363333,51.55403333,"Lapteva_a19"
"5021",58.17516667,51.32416667,"Lapteva_a20"
"5022",56.92213333,51.29155,"Lapteva_a21"
"5023",57.54213333,51.33936667,"Lapteva_a22"
"5024",56.37596667,51.37635,"Lapteva_a23"
"5025",56.54751667,51.5729,"Lapteva_a24"
"5026",56.43478333,51.93911667,"Lapteva_a25"
"5027",56.43478333,51.93911667,"Lapteva_a26"
"5028",56.46028333,52.3685,"Lapteva_a27"
"5029",55.89795,52.80126667,"Lapteva_a28"
"5030",56.08305,53.3106,"Lapteva_a29"
"5031",56.43638333,53.65446667,"Lapteva_a30"
"5032",56.61011667,53.61946667,"Lapteva_a31"
"5033",57.03295,53.57221667,"Lapteva_a32"
"5034",57.32846667,53.55003333,"Lapteva_a33"
"5035",57.96135,53.81525,"Lapteva_a34"
"5036",58.53606667,53.96918333,"Lapteva_a35"
"5037",59.07483333,54.09331667,"Lapteva_a36"
"5038",59.32023333,54.32731667,"Lapteva_a37"
"5039",60.12248333,54.73918333,"Lapteva_a38"
"5040",60.5689,54.91525,"Lapteva_a39"
"5041",61.36081667,55.46843333,"Lapteva_a40"
"5042",61.13383333,55.89305,"Lapteva_a41"
"5043",61.03786667,56.60253333,"Lapteva_a42"
"5044",60.39525,55.58021667,"Lapteva_a43"
"5045",59.5947,55.12116667,"Lapteva_a44"
"5046",59.1485,54.89985,"Lapteva_a45"
"5047",58.82241667,54.5632,"Lapteva_a46"
"5048",58.83048333,54.55525,"Lapteva_a47"
"5049",58.8378,54.54943333,"Lapteva_a48"
"5050",58.85248333,54.54895,"Lapteva_a49"
"5051",58.85236667,54.5327,"Lapteva_a50"
"5052",58.84943333,54.52853333,"Lapteva_a51"
"5053",58.84631667,54.52638333,"Lapteva_a52"
"5054",58.84255,54.5201,"Lapteva_a53"
"5055",58.86088333,54.54275,"Lapteva_a54"
"5056",58.50415,54.81971667,"Lapteva_a55"
"5057",57.37468333,54.87235,"Lapteva_a56"
"5058",57.2975,54.89695,"Lapteva_a57"
"5059",57.48686667,54.97043333,"Lapteva_a58"
"5060",57.61843333,54.9935,"Lapteva_a59"
"5061",57.88906667,54.89668333,"Lapteva_a60"
"5062",58.09443333,55.30335,"Lapteva_a61"
"5063",58.8451,55.51505,"Lapteva_a62"
"5064",58.7873,55.9695,"Lapteva_a63"
"5065",59.52495,56.04703333,"Lapteva_a64"
"5066",61.65135,56.19715,"Lapteva_a65"
"5067",61.65483333,56.56241667,"Lapteva_a66"
"5068",59.2269,56.8253,"Lapteva_a67"
"5069",58.55083333,56.7885,"Lapteva_a68"
"5070",57.62198333,56.88498333,"Lapteva_a69"
"5071",57.88226667,58.42378333,"Lapteva_a70"
"5072",57.75946667,59.37738333,"Lapteva_a71"
"5073",56.84285,59.63798333,"Lapteva_a72"
"5074",57.15908333,59.35368333,"Lapteva_a73"
"5075",57.60205,59.12785,"Lapteva_a74"
"5076",57.58446667,58.72806667,"Lapteva_a75"
"5077",58.36813333,58.37476833,"Lapteva_a76"
"5078",59.22931667,58.5604,"Lapteva_a77"
"5079",59.11911667,59.53941667,"Lapteva_a78"
"5080",59.10288333,59.53448333,"Lapteva_a79"
"5081",59.0994,59.53206667,"Lapteva_a80"
"5082",59.09395,59.52976667,"Lapteva_a81"
"5083",59.08991667,59.52821667,"Lapteva_a82"
"5084",59.08828333,59.52495,"Lapteva_a83"
"5085",59.08343333,59.5226,"Lapteva_a84"
"5086",59.08876667,59.51785,"Lapteva_a85"
"5087",59.08876667,59.51785,"Lapteva_a86"
"5088",60.36155,59.65816667,"Lapteva_a87"
"5089",60,59.04761667,"Lapteva_a88"
"5090",61.56661667,57.59206667,"Lapteva_a89"
"5091",60.78248333,56.94958333,"Lapteva_a90"
"5092",65.39733333,68.11236111,"Lapteva_a91"
"5093",65.46816667,68.08527778,"Lapteva_a92"
"5094",65.48922222,68.07716667,"Lapteva_a93"
"5095",65.49883333,68.07438889,"Lapteva_a94"
"5096",65.50183333,68.07341667,"Lapteva_a95"
"5097",65.51138889,68.06247222,"Lapteva_a96"
"5098",65.51138889,68.05825,"Lapteva_a97"
"5099",65.46816667,68.08527778,"Lapteva_a98"
"5100",65.5114,68.06247222,"Lapteva_a99"
"5101",65.5114,68.06247222,"Lapteva_a100"
"5102",61.04,54.36,"Lapteva_a101"
"5103",65.35,67.08333333,"Lapteva_a102"
"5104",65.35,67.08333333,"Lapteva_a103"
"5105",65.35,67.08333333,"Lapteva_a104"
"5106",65.35,67.08333333,"Lapteva_a105"
"5107",65.35,67.08333333,"Lapteva_a106"
"5108",65.35,67.08333333,"Lapteva_a107"
"5109",65.35,67.08333333,"Lapteva_a108"
"5110",68.806666,66.807777,"Lapteva_a109"
"5111",68.806666,66.807777,"Lapteva_a110"
"5112",68.806666,66.807777,"Lapteva_a111"
"5113",69.159722,66.761111,"Lapteva_a112"
"5114",67.803611,66.558889,"Lapteva_a113"
"5115",66.5,66.66666667,"Lapteva_a114"
"5116",67.08333333,71.16666667,"Lapteva_a115"
"5117",68.5,70.41666667,"Lapteva_a116"
"5118",68.5,70.41666667,"Lapteva_a117"
"5119",70,69,"Lapteva_a118"
"5120",69,68.75,"Lapteva_a119"
"5121",68.5,68,"Lapteva_a120"
"5122",68,67.5,"Lapteva_a121"
"5123",68.5,68,"Lapteva_a122"
"5124",68.5,68,"Lapteva_a123"
"5125",68.5,68,"Lapteva_a124"
"5126",68.5,68,"Lapteva_a125"
"5127",67,66.75,"Lapteva_a126"
"5128",66.5,66.66666667,"Lapteva_a127"
"5129",66.5,66.66666667,"Lapteva_a128"
"5130",66.5,66.66666667,"Lapteva_a129"
"5131",57.50363,51.55403,"Lapteva_b1"
"5132",56.46487,52.65248,"Lapteva_b2"
"5133",56.46487,52.65248,"Lapteva_b3"
"5134",56.82198,52.57528,"Lapteva_b4"
"5135",60.84237,56.25898,"Lapteva_b5"
"5136",60.89792,55.99907,"Lapteva_b6"
"5137",60.04127,55.1144,"Lapteva_b7"
"5138",58.88462,55.07712,"Lapteva_b8"
